story,grade
"엄마! 아빠! 사실은... 저는 스파이에요! 가장 젊고, 가장 단호한, 신개념(?) 스파이 신짱의 불가능한 미션이 시작됩니다! 갑자기 신짱 앞에 '레몬'이라는 수수께끼의 소녀가 등장! 신짱은 액션 마스크로부터 비밀 메시지를 받고 '액션 스파이'로 임명됩니다. 레몬과의 특별 훈련을 통해 신짱은 완벽한 액션 스파이로 변신합니다! 신짱에게 주어진 미션의 비밀은 무엇이고, 레몬이 신짱을 선택한 진짜 이유는? 궁극의 비밀 무기! ""메가나와풍2""를 둘러싼 거대한 음모가 시작됩니다!",전체 관람가
"이기면 왕자, 지면 독사과! ""이제 엔딩을 바꿀 때가 됐다"" 컨셉이 가득한 백설공주 VS ""나보다 더 예쁠 순 없다"" 멘탈 붕괴 여왕 백설공주 VS 여왕. 이기면 왕자, 지면 독사과... 200년간 이어진 운명의 싸움이 시작된다. 눈처럼 하얀 피부, 체리처럼 붉은 입술, 어두운 밤처럼 검은 머리카락을 가진 18세의 아름다운 소녀 백설공주(릴리 콜린스). 매혹적인 미모로 새 여왕(줄리아 로버츠)과 결혼한 왕은 어느 날 갑자기 흔적도 없이 사라진다... 오직 자신의 미모에만 관심이 있던 여왕은 사치와 낭비벽을 치고, 왕국은 파산 직전이다. 그러던 어느 날, 도적으로 변장한 일곱 난쟁이에게 굴욕을 당한 발렌시아 왕국의 앤드류 왕자(아미 해머)와 그의 일행이 왕국에 찾아와 도움을 요청한다. 따뜻한 외모와 재력을 겸비한 완벽한 왕자를 만난 여왕은 그와 결혼해 복권에 당첨된 것처럼 인생을 뒤집고 싶어 한다. 하지만 왕자는 백설공주에게 첫눈에 반하고, 격노한 여왕은 공주를 없애기로 결심한다. 아무도 찾을 수 없는 깊은 숲 속에서 위험에 처한 백설공주는 일곱 난쟁이에게 간신히 구해진다. 숲으로 추방당한 백설공주는 빼앗긴 왕국을 되찾고 일곱 난쟁이의 특별한 지도를 받으며 진정한 공주로 거듭나기 위한 놀라운 계획을 세우기 시작하는데...",전체 관람가
"사법 역사상 첫! 유령 증인이 법정에 섰다! 수수께끼의 살인 사건, 무죄를 증명할 수 있는 유일한 증인은 유령!? 유령을 증인으로 한 전례 없는 재판이 지금 시작된다! 에미(후카츠 에리)는 빛나는 승적을 가진 변호사. 그녀에게 수수께끼의 살인 사건이 맡겨졌다! 아내를 살해한 혐의를 받는 용의자는 범행 당시 가위로 꼼짝 못 움직였다는 터무니없는 알리바이를 제시하며 무죄를 주장한다. 자신의 알리바이를 증명할 수 있는 유일한 증인은 그를 가위로 꼼짝 못하게 한 전사의 유령이다!? 에미는 용의자가 머물던 여관을 찾아가 전사 로쿠베(니시다 토시유키)의 유령을 만나 증인으로 소환한다. 우여곡절 끝에 재판이 시작되지만 유령은 에미와 의뢰인에게만 보이고, 보이지 않는 유령 증인을 둘러싼 논란으로 법정은 소란스러워진다. 이번엔 절대 질 수 없는 변호사 에미와 421년 전에 죽은 전사의 유령이 무죄를 증명할 수 있을까?",전체 관람가
"요리는 완벽해! 인생은 빵집? 두 천재 셰프가 행복의 레시피에 도전한다! 요리계의 바이블이라 불리는 미슐랭이 전설적인 셰프 '알렉상드르'(장 르노)를 인정한다. 하지만 돈벌이만 생각하는 레스토랑 사장은 그의 요리가 구식이라는 이유로 그를 자리에서 쫓아내려 한다. 봄철에 어울리는 메뉴를 개발하지 않으면 해고 위기에 처한 알렉상드르는 우연히 뛰어난 요리 감각을 가진 천재 셰프 '재키'(마이클 윤)를 만나게 되지만, 재키는 구식 성격 때문에 늘 해고당한다. 직접 요리를 만드는 그의 실력에 놀란 알렉상드르는 재키를 자신의 조수로 영입하고 레스토랑을 지키기 위한 극비 프로젝트에 착수하는데... 과연 두 사람은 레스토랑과 자신들의 행복을 지킬 수 있을까?",전체 관람가
"“정말 그 음악이 듣고 싶어.”그리움마저 사라지기에는 슬픈 그 빛나던 시절의 추억.음악가가 되기 위해 준비하는 낸시는 지난 사랑의 상처를 짊어진 채 음악적 영감을 찾기 위해 영국으로 여행을 떠난다.런던 히드로 공항에서 이번 여행의 에스코트인 주드를 만나 두 사람을 위한 15일간의 여행을 시작한다.서로 다른 두 사람은 여행을 하면서 우정과 사랑 사이 어딘가에서 신선한 감정을 느낀다.그러던 어느 날, 사소한 오해로 주드와 어색한 관계를 맺게 된 낸시는 스코틀랜드의 스카이섬으로 홀로 떠나게 되는데….",전체 관람가
"70세 시각장애인 할머니, 똑똑한 7살 손녀에게 한글 과외 받아 70세 시각장애인 할머니, 똑똑한 7살 손녀에게 한글 과외 받아?! 갑작스러운 사고로 아들을 잃은 할머니 ‘오난이’는 7살 손녀 ‘동이’와 놀라운 동거 생활을 시작한다. 70년 동안 책 한 권도 읽지 못하는 시각장애인으로 살아온 할머니는 아들의 마지막 편지를 읽기 위해 한글을 공부하기 시작한다. 혼자 공부하며 힘들어하는 할머니를 더 이상 볼 수 없었던 손녀 동이는 할머니의 과외 선생님이 되기로 자원한다. 하지만 동이는 한글을 다 외우지 못해 곧 한계에 다다르고, 할머니는 그녀를 마을에 있는 초등학교 1학년에 입학시키기로 결심한다. 할머니의 파란만장하고 특별한 학교 생활이 시작됩니다... 할머니는 한국어를 정복하고 아들의 편지를 읽을 수 있을까요? 온 가족이 행복해질 영화가 5월 24일에 개봉합니다!",전체 관람가
"쉿! 엄마 아빠한테는 비밀로 해! 상상도 못할 공룡 가족이 온다! 장난꾸러기 3인조 어니, 맥스, 줄리아가 맥스 아빠의 비밀 작업실에서 달걀 모양의 타임캡슐을 만지작거리다 4,500년 전 공룡 세계에 도착한다. 그들은 무시무시한 티라노사우루스 '타이라'의 둥지에 도착한다. 하지만 '타이라'는 장난꾸러기 3인조를 아기 공룡으로 착각하고, 타이라의 알을 노리는 알 도둑 3인조가 알 모양의 타임캡슐을 훔치려 한다... ... 공룡 시대로의 흥미진진하고 환상적인 모험이 다이노 가족과 함께 시작된다!",전체 관람가
"친구들의 유일한 귀여운 영웅, 라미, 드래곤 월드에 갇힌 부모님을 구하러 가자! 전설 속에만 존재한다고 생각했던 드래곤들이 마을에 하나둘씩 나타나기 시작한다. 꼬마 드래곤 카멜레온은 라미와 친구들에게 드래곤이 사는 세계인 드래곤 월드에 문제가 생겼다고 알려주고, 양 마을에 드래곤이 더 많이 나타난다. 한편, 시간과 공간 이동 장치를 가지고 여행을 하던 라미의 부모님은 라미와 연락을 시도하다가 장치가 고장나 다른 차원으로 이동하게 된다. 라미의 부모님이 드래곤 월드에 있다는 사실을 알게 된 라미와 친구들은 그들을 구출하기로 결심하는데... .",전체 관람가
"평생 나무만 베던 노인이 영화를 만든다?!“나는 나무를 베고, 너는 영화를 만든다~” 아내가 죽은 후 늘 속상해 하는 아들과 함께 사는 60대 권력 있는 벌목꾼 ‘카츠’. 어느 날 조용했던 산골 마을에 영화 제작진이 찾아온다. 그들은 카타츠에게 촬영지를 보여달라고 부탁하고, 결국 카타츠에게 촬영에 출연해 달라고 부탁하면서 그는 조연이 된다. 카타츠는 화면에 비친 자신의 모습이 신기해서 속으로 기뻐하고, 마을 사람들은 그를 응원한다. 점점 영화에 푹 빠져드는 그와 달리 소심하고 우유부단한 감독 ‘코이치’는 점점 영화와 멀어진다. 숨 막히는 촬영장에서 벗어나고 싶어하던 그는 우연히 카타츠를 만나 친해지고, 그의 격려 덕분에 각오를 다진다… 끝없는 난관과 혼란(?) 속에서 무사히 촬영을 마칠 수 있을까?",전체 관람가
"[첫걸음] 암컷 고양이 코마가 영화 촬영에 도전하다 (5분 30초) 어느 화창한 날, 암컷 고양이 코마는 스톱모션 영화를 만들기로 결심한다. 그녀는 스토리보드를 쓰고, 장난감 인형을 만들고, 배경 그림을 그린다. 장편 영화를 만들기 전에 코마는 먼저 자신의 영화를 만들기 시작한다. 그녀는 귀여운 8mm 카메라 프레임으로 촬영하고 각 프레임을 신중하게 선택한다. 그러나 코마의 촬영은 흉악한 파리로 인한 예상치 못한 사고로 중단된다. 코마는 프로젝트를 완료할 수 있을까? [핸즈온 카메라] 코마는 이상한 생물을 만난다! (6분 30초) 코마는 오래되었지만 신뢰할 수 있는 8mm 카메라로 작업하는 것을 좋아한다. 오늘 카메라로 촬영 프로젝트를 진행하던 중 이상한 생물을 만난다. [코마와 라디보] 코마와 라디보는 친구가 된다! (10분) 라디보와 그의 아빠 라디파파는 고장난 라디오를 고치기 위해 코마의 집에 온다. 예민한 라디보와 어린아이가 처음 만나 친구가 되는 이야기입니다. [라디보의 전투] 무선 조종 비행기가 새의 공격으로 파괴됩니다. 라디보의 복수는 성공할 수 있을까요? (6분) 라디보가 무선 조종 모형 비행기를 조종하던 중 새가 비행기를 공격합니다. 모형 비행기는 파괴됩니다. 라디보는 복수를 다짐합니다. 하지만 새에게 복수하려는 그의 계획은 결국 두 원수가 친구가 되면서 끝납니다. [진짜 친구] 놀랍게도 낯선 그 물건이 오래전에 잃어버린 내 인형이라면? (26분) 어느 날 야외 피크닉을 하던 어린아이가 이상한 생물을 발견합니다. 처음에는 놀라지만, 잃어버린 장난감 인형을 돌려줬다는 사실을 깨달은 후에는 낯선 생물을 더 이상 두려워하지 않습니다. 이 멋진 에피소드는 존재를 겉모습이 아닌 존재 자체로 판단하는 것이 중요하다는 것을 일깨워줍니다.",전체 관람가
아빠와 엄마를 만나기를 고대하던 어린 소년은 부모님으로부터 선물을 받습니다. 하지만 선물에 기뻐하는 작은 고양이는 부모님이 보낸 슬픈 편지를 읽습니다. 편지에는 크리스마스가 지나야 집에 돌아올 수 있다고 쓰여 있습니다. 실망한 작은 고양이는 친구 라디보에게 흥미로운 제안을 합니다...,전체 관람가
"이제 먼저 인사해 봅시다. ""세상에는 보이지 않아도 보이는 것들이 많습니다."" 마음으로 세상을 보는 아이들을 위한 공간, 인천 혜광학교. 시각장애아동을 위한 특별한 12년. 시각장애아동들이 유치원부터 초등학교, 중학교, 고등학교까지 평범한 아이들처럼 교육을 받는 인천 혜광학교. 화장지 뜯는 걸 좋아하는 귀여운 말썽꾸러기 지혜부터, 즉흥연주가 뛰어난 중학교 희원과 수빈, 국악경연대회 판소리 부문에서 대상을 수상한 고등학교 보혜까지. 이곳 아이들은 세상에 나가기 전에 스스로 일어서는 법을 배우며 각자의 개성과 재능을 키운다. 한편, 혜광학교의 교사이자 사진작가인 이상봉 선생님은 아이들에게 시야를 넓히기 위한 사진 찍는 법을 가르치기 시작한다. 혜광학교 아이들은 눈으로 볼 수는 없지만 마음으로 세상을 본다. 시각 장애인에 대한 편견과 편향이 여전히 가득한 현실에서, 아이들은 자신 있게, 그리고 용감하게 넓은 세상을 맞이할 수 있을까요? 먼저 용기를 가지고 쾌활한 인사 ""안녕하세요!""를 해봅시다.",전체 관람가
"새미를 구하라! 새미를 구하기 위한 손녀 엘라의 수중 모험이 시작된다! 바다거북 새미와 레이는 새로 태어난 손자 리키와 손녀 엘라가 바다로 가서 평화로운 삶을 즐길 수 있도록 돕는다. 그러던 어느 날, 밀렵꾼이 갑자기 나타나 새미와 레이를 두바이의 관광객을 위한 수족관에 가둔다. 그곳에서 새미와 레이는 못생긴 블롭피쉬, 건방진 랍스터, 사랑스러운 문어, 펭귄 가족과 친구가 되어 함께 탈출을 계획하지만, 그들의 계획은 해마의 리더인 빅 디에 의해 방해를 받고 위태로운 위기에 처한다... 새미와 레이를 구하기 위해 수족관에 들어간 리키와 엘라는 새로운 세계를 만나 스릴 넘치는 모험에 도전한다.",전체 관람가
"꿈을 둘러싼 거대한 전쟁의 시작 크리스마스 이브에 착한 아이들에게 선물을 가져다주는 산타클로스, 노울스 부활절 이브에 곳곳에 색색의 알을 숨기는 부활절 토끼, 버니 밤에 빠지는 이를 뽑는 대신 동전을 남겨두는 이빨 요정, 샌드맨 동화 같은 환상적인 꿈을 선사하는 잠의 요정, 샌드맨 전 세계 모든 아이들의 꿈과 희망, 상상력을 지키는 이들, 가디언즈라 불린다. 하지만 두려움을 심어주는 악몽의 신 피치가 깨어나면서 모든 것을 잃을 수 있는 최대의 위기에 처한다. 그리고 그에 맞서기 위해 무엇이든 얼리고 눈을 내리는 능력을 가진 잭 프로스트가 새로운 가디언으로 선택되고, 노울스, 토끼, 이빨, 샌드맨, 잭 프로스트의 다섯 가디언은 엄청난 힘으로 세상을 지배하려는 피치와 최후의 결전을 벌인다...!꿈의 가디언즈, 가디언즈 VS 악몽의 신, 피치 꿈을 둘러싼 거대한 전쟁이 펼쳐진다.",전체 관람가
"“푸른 소년과 푸른 얼룩말, 위에서 비가 내리고… 한 사람이 왼손으로 아래를 가리키고 있다!” 도대체 11번째 스트라이커는 누구인가!? 어느 날 탐정 사무소에 폭탄 경고 전화가 걸려온다. 마치 유명 탐정을 자극하듯, 그의 눈앞에서 차가 폭발하고, 범인은 수수께끼의 코드를 남긴다. 절박한 상황에서 코난은 혼자서 코드를 풀고, 그의 노력 덕분에 대참사는 간신히 막히지만, 축구 경기장의 대형 전자 스코어보드에 숨겨진 폭탄은 결국 터지고, 범인은 결국 그것을 잡는 데 실패한다. 그리고 다시 한 번, 유명 탐정에게 도전과 같은 수수께끼의 코드가 전달된다… 도대체 다음 타겟은 어디에 있고, 범인은 누구이며, 범인은 왜 유명 탐정을 노리는가!? 축구계 전체를 둘러싼 음모와 위협 속에서 코드를 해독하고 진실을 밝혀라!",전체 관람가
"오랫동안 지구의 평화를 지켜 온 두 위대한 영웅, 가면라이더와 파워레인저. 어느 날, 가면라이더 디케이드는 갑자기 모든 사악한 조직의 연합인 ""다이쇼커""의 리더가 되어 파워레인저를 공격하고, 캡틴 포스 레드도 ""다이잔게악""의 대왕으로 군림하여 가면라이더를 공격하기 시작한다. 영웅들은 계속 쓰러진다... 가면라이더 디엔드, 캡틴 블루, 그린, 그리고 간신히 살아남은 다른 사람들은 이 싸움의 미스터리를 풀기 위해 과거로 여행을 떠난다... 파워레인저와 가면라이더는 싸움을 멈추고 다이쇼커와 다이잔게악의 연합에 맞설 수 있을까!?",전체 관람가
"세계를 위협하는 비밀병기의 완성!야타맨~ 출발!세상에서 가장 즐거운 나라~ 토이토이 킹덤 하지만 그 안에서는 퍼즐 장군의 세계 정복 음모가 시작되고 있었다. 퍼즐처럼 지구를 파괴할 수 있는 비밀병기가 극비로 만들어지고 있었다. 야타맨 1호와 2호는 아무것도 모른 채 토이토이 킹덤에 초대되었다. 하지만 악당들의 함정에 빠지고, 야타맨 2호는 인질로 잡히고, 야타킹은 중상을 입었다! 그동안 퍼즐 장관의 비밀병기가 완성되어 전 세계에 배포되기 시작했는데...",전체 관람가
"대륙과 바다가 충돌한다! 마침내 그들은 상대를 만난다!! 충돌! 갈라진 대륙과 바다, 충돌! 빙하 해적단이 만난다! 다람쥐 스크랫의 도토리에 대한 집착이 지구의 운명을 바꿀 거대한 사고로 이어지면서 대륙이 갈라지기 시작한다. 갑작스러운 대륙 이동으로 집을 잃은 매니, 디에고, 시드는 빙하를 배로 삼아 목적 없이 헤매다가 무시무시한 해적단을 만난다...",전체 관람가
"중국 쓰촨성의 작은 마을, 도시촌. 이곳에서는 마을 사람들이 교대로 선생님들의 식사를 준비하고 제공합니다. 하지만 중국 정부는 교사들의 식사를 준비하는 것이 농부들에게 부담이라는 사실을 들어 이 관습을 없애기 위해 각 농촌 마을에 요리사를 파견하여 교사들의 식사를 담당하게 합니다. 지난 30년 동안 마을에서 학생들을 가르쳐 온 장 선생님, 마을 사람들에게 존경을 받아온 선생님, 시골 학교에서 3년 공부하면 도시에서 일자리를 보장해 준다는 말을 듣고 도시촌으로 온 선생님, 고향으로 돌아와 사랑을 찾은 요리사, 그리고 이들을 의심하는 세 명의 장난꾸러기 아이들이 부딪히기 시작합니다...",전체 관람가
"당신은 정말로 당신의 적을 위해 기도할 수 있습니까? 티베트어로 '콤'은 수행을 의미합니다. 그리고 수행은 변화하고 익숙해지는 과정을 의미합니다. 자아와 집착이 없는 '무아'. 분노나 원망이 없는 '무심'은 나쁜 습관과 관습에 젖은 현재의 나를 바꾸고, 그것에 익숙해지고, 궁극적으로 그것을 스스로 다듬는 것입니다. 불교의 기초라고 할 수 있는 '연민과 자비'조차도 그것에 익숙해지고 변화함으로써 얻을 수 있습니다. 그것이 콤(수행)을 통해 도달해야 하는 최고의 상태입니다. 티베트 불교의 가장 큰 수행 센터인 야칭에서는 중국의 억압에 대한 신체적 저항이 아닌 연민과 자비로 적을 위해 기도를 직접 수행하고, 그들의 죄와 업을 자신의 것처럼 받아들이는 '콤'을 수행합니다. 이 수행은 적을 쉽게 만들고 극단적인 선택을 하는 이 세상에서 우리에게 큰 의미를 갖습니다.",전체 관람가
유명한 송나라 장군 양잉공의 손자인 양지는 많은 충신과 장군을 배출한 귀족 가문 출신이다. 그는 동경 국경에 있는 군대의 장교였다. 하지만 상관의 명령을 따르지 않아 베이징 대명부로 추방당했다. 베이징 대명부의 수장인 양중수는 양지를 고용하려 하지만 양중수가 지원하는 지역 범죄 조직과 충돌한다. 이 조직의 수장인 우이는 정부와 긴밀한 관계를 맺은 무술가이다. 양지가 사업에 걸림돌이 되자 양중수와 우이는 그를 없애려고 한다...,전체 관람가
"도시를 악당 고양이와 친구들, 로봇 경찰로부터 구하라! 탑캣과 친구들은 매일 문제를 일으키는 문제아들이다. 하지만 탐욕스럽고 성가신 부자들에게서만 훔치기 때문에 미움받을 수 없는 문제아들이다. 어느 날, 새로운 경찰서장은 경찰 로봇으로 시민들을 위협하기 시작하고, 상황을 더 악화시키기 위해 탑캣은 거짓으로 고발되어 개 감옥에 갇히게 된다… 골목길의 괴롭힘꾼 탑캣과 친구들이 위험에 처한 도시를 구하기 위해 온다!",전체 관람가
"마음과 마음을 이어주는 행복한 악기, 우쿨렐레. 팔에 쏙 들어오는 작은 악기로 행복을 연주하세요. 2006년 1월 창립된 비너스토 우쿨렐레 앙상블(이하 우쿨렐레 앙상블)은 아마추어 음악인 협회 '비너스토'에 소속된 우쿨렐레 연주팀입니다. 대학생부터 교사, 변리사, 중년 주부까지 다양한 직업과 연령대의 멤버 20여 명으로 구성되어 있습니다. 항상 즐거움이 가득한 양재동 연습실을 시작으로 지역축제, 노인요양시설, 불우아동시설 등 음악이 힘을 발휘할 수 있는 곳이면 어디든 달려가 연주합니다. 이들이 준비한 2번째 정기연주회가 시작됩니다!",전체 관람가
"스머프가 돌아왔다! 이번에는 프랑스 파리로~! 위험에 처한 스머페트를 구하라! '가가멜'은 프랑스 파리의 스타 마법사가 되었다. 하지만 그의 마법 물약이 약해지기 시작하자, 그가 만든 문제 스머프 '벡시'와 '해커스'는 '마법 스머프 물약'을 만드는 법을 아는 유일한 사람인 '스머페트'를 납치한다!! '파파 스머프'와 스머프들은 '가가멜'에게 납치된 '스머페트'를 구하기 위해 다시 한번 인간 세계로 여행을 떠난다. 스머프들의 설렘 가득한 모험이 그들이 생애 처음 방문하는 낭만적인 도시 파리에서 펼쳐진다... 한편, 스머프들이 '스머페트'를 구하기 위해 고군분투하는 동안, 한때 천사처럼 친절했던 '스머페트'는 사악한 '가가멜'과 그의 갱단과 어울리면서 변화하기 시작한다... '스머페트'는 무사히 스머프 마을로 돌아갈 수 있을까?",전체 관람가
"내가 사랑에 빠진 사람은 늑대인간이었다. 그리고... 늑대아이 내가 사랑에 빠진 사람은... 늑대인간이었다. 평범한 여대생 '하나'는 교실에서 우연히 만난 '그'와 사랑에 빠지고, 곧 사랑에 빠진다. 하지만 '그'는 평범한 사람이 아니라 늑대인간이다. 너희가 늑대아이라는 건 누구에게나 비밀! 늑대인간과의 동화 같은 사랑 후, 두 아이만 남았다... 눈이 내리는 날에 태어난 언니 '유키'와 비오는 날에 태어난 여동생 '아메'. 두 아이에게는 큰 비밀이 있다... 흥분하면(!) 귀를 세우고 꼬리가 곤두서는 늑대아이들이었다! 남들과 조금 다른 육아, 남들과 조금 다른 고민! 신비한 운명을 사는 남매와 특별한 두 아이를 키우는 엄마의 이야기가 시작된다!",전체 관람가
"부천에 사는 대학생 미유와 공무원인 현상은 잘 어울리는 커플이다. 하지만 사소한 오해로 헤어지고, 부천국제판타스틱영화제에 참석하면서 우연히 다시 만난다. 현재 피판의 상무이사로 있는 김영빈 감독이 부천이라는 도시와 영화제를 소재로 한 러브송.",전체 관람가
한 남자가 이사한 집에서 낯선 친밀감을 느낀다. 짐을 풀다가 오래된 책을 발견하고 전 애인과의 옛 추억을 떠올리기 시작한다.,전체 관람가
한밤중에 어린 소년에게 세 마리의 뱀이 찾아와 죽음이 불가피하다고 말하려고 합니다.,전체 관람가
초등학교 1등인 윤주의 아빠는 국어국문학과 교수. 그를 질투하는 하나의 아빠는 군 장군. 딸을 둔 아빠들의 치열한 순위 다툼.,전체 관람가
"안녕하세요... 제 인생의 여름방학! 1년 전 교통사고로 아버지를 잃은 6학년 유타는 이번 여름방학에 아버지와 함께 갔던 시골을 방문합니다. 하지만 마을은 댐 건설로 인해 오래 전에 물에 잠겼습니다. 산을 헤매며 딱정벌레를 잡던 유타는 이상한 노인을 만납니다. 노인이 사라진 후 갑자기 폭우가 쏟아지고 유타는 급류에 휩쓸려 의식을 잃습니다. 깨어났을 때 눈앞에 사에코라는 소녀가 있습니다. 사에코를 집으로 데려가려고 산 아래를 내려다보는 순간, 사라졌던 마을이 눈앞에 나타납니다. 그는 30년 전으로 시간 여행을 했습니다. 혼자 계신 어머니가 걱정되지만 피할 수 없는 주문에 걸려 여름방학을 이곳에서 보내게 됩니다. 사에코는 유타를 사촌으로 여기고 마을 친구 켄조와 함께 한 달 동안 여름방학을 보냅니다. 어색한 분위기는 금세 사라지고, 그는 곧 1970년대 시골 마을의 아름다운 자연 속에서 사는 행복한 시간에 푹 빠진다. 무엇보다도 그는 마을의 유명한 '무지개 반딧불이'를 만나 잊을 수 없는 추억을 만든다. 여름방학이 곧 끝나고 집으로 돌아갈 시간이다. 마을을 떠나면 마법이 사라지고 유타는 아무것도 기억할 수 없을 것이다. 마을 사제가 ""좋아하는 것은 사라진다""고 말했듯이, 유타는 반딧불이와 친구들의 아름다운 추억을 잊을까?",전체 관람가
"포기하기보다는, 하든 죽든~ 이번 여름은 우리가 차지해야 할 여름입니다! 오카방고 델타에서 장난꾸러기 미어캣 빌리와 그의 유일한 친구 사자 소크라테스는 우기가 빨리 오기를 기다리고 있습니다. 우기는 델타에 필수적이며, 델타에 사는 모든 동물은 홍수를 통해 물과 음식을 얻습니다. 빌리는 다른 동물들이 그를 이상한 패배자처럼 대하더라도 사랑하는 아들 주니어에게 멋진 아빠라는 것을 보여주고 싶어합니다. 그래서 그는 소크라테스와 함께 물을 찾기로 결심하고 출발합니다... 동물 왕국을 지키기 위한 빌리와 소크라테스의 굴곡진 이야기.",전체 관람가
"2010년 남아공 월드컵 당시, 유명한 축구 선수보다 더 유명한 인물이 있었습니다. 100%의 정확도로 우승 팀을 예측한 슈퍼스타 점쟁이 문어 폴입니다. 이 흥미로운 다큐멘터리는 월드컵 우승 팀인 스페인의 명예 시민이 되었고 심지어 자신의 기념관을 지은 문어 폴의 삶을 다채로운 인터뷰와 영상을 통해 재구성합니다.",전체 관람가
"절망 속에서 희망을 찾다. 오감을 울리는 터치다운, 5쿼터 막내 아들 루크는 예상치 못한 사고로 뇌사 상태에 빠졌다. 많은 이들에게 사랑받는 아들. 늘 사랑을 나누고 싶었던 루크는 평소처럼 다섯 사람에게 장기를 기증하고 하늘로 돌아간다. 아들이 희망을 만들어내고 떠났지만, 그의 가족은 슬픔의 늪에서 허우적거린다. 루크의 형인 대학 풋볼 선수 존은 절망 속에서 희망을 찾기 위해 고군분투한다. 존은 루크를 기리며 자신의 등번호를 형의 등번호인 5번으로 바꾸고, 경기의 4쿼터를 5쿼터로 바꾸며 루크와 함께 하늘에 희망의 이야기를 쓴다. 다른 사람들의 꺼져가는 생명의 불꽃을 되살리고 지는 팀에 승리의 빛을 밝힌 루크와 그를 사랑하는 사람들의 기적. 5쿼터의 감동적인 실화를 통해 감동적인 터치다운에 동참해보자.",전체 관람가
"“우리는 무사히 자랄 수 있을까?” 아기 황제펭귄 펭기와 소미의 끝없는 도전이 시작된다!영화 60도에서 세상에서 가장 추운 얼음나라 남극에 겨울이 찾아왔다.모두가 혹독한 추위를 피해 떠나고, 텅 빈 남극은 텅 비어버렸다.이곳의 진짜 주인인 황제펭귄들이 돌아와 새로운 생명을 맞이한다.엄마 아빠의 상상할 수 없는 사랑과 보살핌 속에 아기 황제펭귄 펭기와 소미가 마침내 알에서 태어난다.남극에서 가장 장난기 많고 탐식심이 강한 펭기와 세상에서 아빠의 품이 가장 소중한 귀염둥이 소미는 절친이 된다.그러던 어느 날, 소미의 엄마가 먹을 것을 구하러 나갔다가 돌아오지 않자, 소미의 아빠는 엄마를 찾으러 바다로 나간다. 추위와 배고픔 속에 홀로 남겨진 소미는 생명의 위협을 받고, 그녀를 도우려는 펭기... 펭기와 소미는 고난을 극복하고 훌륭한 황제펭귄으로 성장할 수 있을까?",전체 관람가
"""믿기 어려울지도 몰라요."" 인도에서 동물원을 운영하는 파이의 가족은 동물들과 함께 이주하던 중 폭풍우를 만나 배가 침몰한다. 홀로 살아남은 파이는 간신히 구명보트에 오르지만 다친 얼룩말, 배고픈 하이에나, 오랑우탄과 함께 표류하게 된다. 하지만 모두를 놀라게 한 진짜 주인공은 바로 배 밑에 숨어 있던 벵골 호랑이 '리차드 파커'였다! 배고픈 동물들은 서로를 공격하고 결국 배에는 파이와 리차드 파커만 남게 된다... 끝없는 지평선, 거대한 빛나는 고래, 바다를 빛으로 물들이는 해파리, 심지어 미어캣이 사는 신비한 섬까지. 보지 않고는 믿을 수 없는 놀라운 광경이 파이와 리차드 파커 앞에 펼쳐진다!",전체 관람가
"위기에 처한 이하토프 숲을 구하기 위한 고양이 부도리의 대모험이 시작된다! 아름다운 이하토프 숲에서 태어난 고양이 부도리는 부모님과 여동생 네리와 함께 행복하게 살고 있다. 그러던 어느 날, 부모님은 자연재해로 갑자기 사라지고 여동생 네리도 갑자기 나타난 수수께끼의 남자를 따라 사라진다. 마을로 내려온 부도리는 레드비어드, 페넨 원장, 쿠보 박사, 실크 공장 주인 등 다양한 가이드를 만나 용감하게 성장한다. 하지만 또 다른 자연재해가 발생하고 더 이상 사랑하는 사람을 잃고 싶지 않은 부도리는 큰 결정을 내리는데... 부도리는 여동생을 되찾고 이하토프를 구할 수 있을까?",전체 관람가
"어른이 된 3마리 돼지가 온다! 고전 동화, 3마리 돼지가 새로운 스토리와 모험으로 3D 애니메이션으로 다시 태어났다!!! 3마리 돼지와 그들을 노리는 늑대들은 현실에서 어떤 모습일까?!! 어른이 된 3마리 돼지는 여전히 짚집, 나무집, 벽돌집에서 살고 있다. 여전히 3마리 돼지를 노리는 늑대굴 본부의 큰 수장! 그들은 더 이상 옛날처럼 옹졸한 방식으로 3마리 돼지를 노리지 않는다. 그들은 아기, 늑대 아기를 데리고 3마리 돼지의 집에 잠입하여 자연스럽게 그들을 정복할 계획을 세운다! 어느 날, 3마리 돼지는 우연히 집 앞에서 아기를 발견하고, 3형제는 온 마음을 다해 그 아기를 키우기로 결심한다. 아기는 자라면서 늑대의 모습을 띠게 되고, 늑대 본부는 이 장기적이고 어이없는 프로젝트에 전력을 다한다. 오랫동안 세 마리 돼지에게 키워진 아기 늑대 럭키는 세 마리 돼지의 특별한 애정을 받으며 자라지만 점차 자신의 정체성에 혼란을 느끼고 늑대의 교활한 술책에 넘어가 아빠인 세 마리 돼지를 위험에 빠뜨린다. 결정적인 순간에 늑대 새끼 럭키는 아빠를 구하기 위해 늑대 굴로 달려가지만, 늑대 굴의 광인 울포위츠 박사의 광기에 모두가 위험에 처한다…",전체 관람가
